,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residual,residualFactor
194,,1385.442360233099,2389.900544936137,45.0,0.1937155723571777,2023-01-23 19:47:12.546,1092.2959423561356,27.0,27.0,27.0,3871.39493366746,2096.386574827861,2459968.324450764,0.13495854775374133,-7.595850800865653,128.54031882244658,0.11767902254143583
195,,1385.442360233099,2358.743559899335,45.0,0.1792816817760467,2023-01-23 19:50:15.302,1075.5892576264614,22.0,22.0,22.0,3871.663553414222,2096.906804724275,2459968.3265659953,0.14181105349755,-7.579116140216837,145.24700355212076,0.13503947024595817
196,,1385.442360233099,2348.672755780693,45.0,0.2073219418525695,2023-01-23 19:53:16.648,1056.8852492809397,14.0,14.0,14.0,3871.331067751384,2097.223596935792,2459968.3286649073,0.14861069036266555,-7.560069591472396,163.9510118976425,0.15512659677026233
197,,1385.442360233099,2323.329760301112,45.0,0.1622758507728576,2023-01-23 19:56:18.221,1052.2753321559107,27.0,27.0,27.0,3871.230962509824,2096.9118410210244,2459968.330766447,0.1554188400133334,-7.555323474047539,168.56092902267142,0.1601870954033697
198,,1385.442360233099,2304.436042795557,45.0,0.1779259443283081,2023-01-23 19:59:20.986,1055.440950623891,26.0,26.0,26.0,3871.463626027461,2096.9284818843053,2459968.332881782,0.16227168216528987,-7.5585848514858505,165.39531055469115,0.15670730840690128
199,,1385.442360233099,2273.5596427213623,45.0,0.1668853461742401,2023-01-23 20:02:22.828,1033.4685342841574,33.0,33.0,33.0,3870.893818578487,2096.5433149899745,2459968.3349864352,0.1690899180261655,-7.535743145817095,187.36772689442478,0.18129988546212195
200,,1385.442360233099,2249.2943489004565,45.0,0.1952247619628906,2023-01-23 20:05:23.864,1024.0298265328804,19.0,19.0,19.0,3871.401192260078,2097.0540024297425,2459968.3370817592,0.17587793146177896,-7.525781515891515,196.80643464570176,0.1921881858773989
201,,1385.442360233099,2206.823345424176,45.0,0.2066218256950378,2023-01-23 20:08:24.856,999.9929105690144,17.0,17.0,17.0,3871.0077684884272,2096.683271415309,2459968.3391765743,0.1826642960449011,-7.499992302720822,220.84335060956778,0.22084491627436023
202,,1385.4423602330987,2231.1608059667265,45.0,0.1733582913875579,2023-01-23 20:11:26.730,1012.447556478122,21.0,21.0,21.0,3871.9165114033153,2096.48209987175,2459968.341281597,0.18948372969980976,-7.513431341390752,208.38870470046015,0.2058266656550158
203,,1385.4423602330987,2249.8007372674515,45.0,0.1858458518981933,2023-01-23 20:14:29.184,1031.667164464292,20.0,20.0,20.0,3871.635078904124,2097.1401968698274,2459968.3433933333,0.19632491221690296,-7.533849020478204,189.16909671429016,0.18336252546383885
204,,1385.4423602330987,2393.49353556591,45.0,0.2206834256649017,2023-01-23 20:17:30.851,1104.305974148734,25.0,25.0,25.0,3872.032522546861,2097.396494769393,2459968.3454959607,0.20313658585606098,-7.607723554120458,116.53028702984807,0.10552355031826816
205,,1385.4423602330987,2455.560503912763,45.0,0.2119161486625671,2023-01-23 20:20:32.738,1128.51411395248,15.0,15.0,15.0,3870.7173743602616,2097.126023960509,2459968.3476011343,0.20995650828334586,-7.631267487562696,92.32214722610206,0.08180858890878666
206,,1385.442360233099,2433.827743207553,45.0,0.2096941471099853,2023-01-23 20:23:32.876,1119.1959480460985,31.0,31.0,31.0,3872.0268651664,2096.990187364185,2459968.3496860648,0.2167108507330428,-7.622265322900802,101.6403131324837,0.09081547633363773
218,,1385.442360233099,2479.806672564951,45.0,0.2055912613868713,2023-01-23 20:29:37.819,1145.303485532625,20.0,20.0,20.0,3871.034272267637,2097.176913819956,2459968.3539099423,0.2303945282115727,-7.647301456052171,75.53277564595714,0.06595000940805705
