,Unnamed: 0,id,x,y,Aperture Sum,Median Flux Background Subtracted,Aperture Area (pixels),Sum with bkg subtraction,EXP-TIME,OBS-TIME,JulianDate,mag,phase,residualFactor,correctedflux,Unnamed: 0.1,phaseII,year,colour,error
18,23,23,1147.5499295571028,898.39746250279,3358.542254657453,0.1082144975662231,1385.442360233099,1803.7177287103884,32.0,2022-03-20 21:45:36.380,2459659.406671065,-8.094153803586844,0.020788173214920037,-0.04171884541543695,1728.4687076132368,,0.02078804242914824,2022,black,0.025563808222050143
19,23,23,1153.2132243446615,890.0110970068721,3851.933236806853,0.1154262423515319,1385.442360233099,2258.5316116679624,32.0,2022-03-22 21:20:58.166,2459661.3895621067,-8.45057955470319,0.2572002659182173,0.06268768633385045,2400.113732915289,,0.25717348236120596,2022,black,0.022845293979288517
20,19,19,1148.5910688932777,885.42220427797,3533.3748188582786,0.1239154338836669,1385.4423602330987,1558.7817742982222,32.0,2022-03-24 21:03:03.784,2459663.3771271296,-8.218105774821119,0.5035982376581156,0.24295953617571975,1937.5026711808837,,0.5035447385051572,2022,black,0.02749901755076869
21,20,20,1147.75636496478,898.325985017164,3433.178604646413,0.1431705951690673,1385.442360233099,1835.0007043094488,32.0,2022-03-20 21:47:51.545,2459659.4082354745,-8.109906994281705,0.02413050697866189,-0.044289048913075967,1753.7302683607588,,0.024130355165082776,2022,black,0.025344966421933783
22,20,20,1153.281126887582,889.9592565626589,3838.007661018587,0.1104950308799743,1385.442360233099,2265.165101598985,32.0,2022-03-22 21:23:51.426,2459661.3915674305,-8.453515944474299,0.2614846051381168,0.062445143731927125,2406.613661944879,,0.26145779462680707,2022,black,0.022811818463832824
23,17,17,1148.3553617714042,885.4330466850984,3482.125706156556,0.1039255857467651,1385.442360233099,1525.6986762781676,32.0,2022-03-24 21:05:37.271,2459663.3789035995,-8.16104570519563,0.5073936345240728,0.2048958613693648,1838.3080207442824,,0.5073401114929279,2022,black,0.027795561592002707
24,23,23,1147.5030648176955,898.3196220300716,3582.594545920429,0.1329575777053833,1385.442360233099,1885.67180711419,32.0,2022-03-20 21:54:40.254,2459659.4129659026,-8.09003556524942,0.03423698403585943,-0.08683739539034237,1721.9249788233935,,0.03423676863884812,2022,black,0.02500211703968386
25,28,28,1153.280135478236,889.8740499672069,3801.7317650482887,0.1348153948783874,1385.4423602330987,2264.1620793065777,32.0,2022-03-22 21:26:44.563,2459661.393571331,-8.469805116352763,0.2657659040132607,0.07898283082430904,2442.9920097752647,,0.26573906656678137,2022,black,0.02281687071454826
26,20,20,1148.4441336923917,885.2899378971122,3474.89986055407,0.1103880405426025,1385.4423602330987,1534.2272140897878,32.0,2022-03-24 21:08:22.306,2459663.3808137267,-8.125481270683467,0.5114745880111702,0.1595856340185987,1779.067836778895,,0.5114210393052971,2022,black,0.02771819826092574
27,23,23,1147.628452007427,898.2945967649085,3626.950910689071,0.1280194520950317,1385.4423602330987,1910.5316475797772,32.0,2022-03-20 21:56:59.300,2459659.4145752313,-8.115865174599111,0.03767528663997124,-0.07702097053866434,1763.3806458383494,,0.037675049611378596,2022,black,0.02483892063252766
28,22,22,1153.231508690871,889.9720389203133,3806.876556422488,0.1182821393013,1385.442360233099,2265.1867666254257,32.0,2022-03-22 21:29:37.815,2459661.3955765627,-8.462561830920462,0.270050046247472,0.07132370994380463,2426.7482905367624,,0.27002318184793417,2022,black,0.022811709373527517
29,19,19,1148.4909824064207,885.3984261825461,3448.191289752497,0.0991592407226562,1385.4423602330987,1531.0630151968498,32.0,2022-03-24 21:11:09.529,2459663.3827491784,-8.143399365458215,0.51560964690049,0.18131761661724374,1808.6717120031533,,0.5155560721794963,2022,black,0.027746825634001396
30,25,25,1147.615855463211,898.2505253433212,3686.669174508954,0.1458852887153625,1385.442360233099,1962.944164986798,32.0,2022-03-20 21:59:20.417,2459659.4162085303,-8.170244900642022,0.04116480154337795,-0.05552598508965503,1853.9497565499157,,0.041164542561009224,2022,black,0.024505065325467004
31,20,20,1153.2152070566176,889.9498870817501,3772.65307292558,0.1317802667617797,1385.4423602330987,2249.863836233859,32.0,2022-03-22 21:32:25.169,2459661.39751353,-8.470032182175194,0.2741883434621126,0.08606704985594744,2443.5029791960915,,0.2741614530270793,2022,black,0.022889258312025554
32,22,22,1148.3835982638163,885.4487531125552,3423.9876790136664,0.089546263217926,1385.442360233099,1530.37338736835,32.0,2022-03-24 21:13:56.849,2459663.3846857524,-8.130003282367857,0.5197471034438887,0.16735758114066066,1786.4929757203563,,0.5196935026926877,2022,black,0.027753076666614546
33,24,24,1147.6122487303824,898.2495298513877,3711.562226749622,0.1172468066215515,1385.4423602330985,1975.9642025586677,32.0,2022-03-20 22:01:41.561,2459659.4178421414,-8.136071065954846,0.04465498301451578,-0.09082108794281815,1796.5049839462263,,0.04465470207417736,2022,black,0.024424197414870313
34,25,25,1153.2174839320005,889.9474619085829,3718.363327956522,0.1114515662193298,1385.442360233099,2219.5575346516457,32.0,2022-03-22 21:35:16.669,2459661.3994984836,-8.434312987667848,0.27842916177843335,0.06526777100656089,2364.423107559176,,0.2784022446629075,2022,black,0.023044995850107948
35,22,22,1148.3998823212055,885.3595035818573,3428.1695057698016,0.0935347080230712,1385.442360233099,1538.1401249787318,32.0,2022-03-24 21:16:46.180,2459663.386645602,-8.112808203434671,0.5239342879297819,0.14321359330232217,1758.422699279419,,0.523880660835518,2022,black,0.027682919321230754
36,19,19,1147.5090036987172,898.2412996250642,4239.643134064589,0.157021939754486,1385.4423602330987,2385.4686423319663,32.0,2022-03-20 22:20:18.234,2459659.4307665974,-8.362982394635232,0.07226785769870314,-0.07184769863619,2214.0782102116177,,0.07226740303597509,2022,black,0.0222291564182622
37,24,24,1153.3182062617302,890.0216959303636,3703.589365908652,0.1324705481529235,1385.442360233099,2247.7279341985704,32.0,2022-03-22 21:38:11.562,2459661.401522708,-8.463992000790627,0.28275388206943486,0.08106811234787005,2429.946994895626,,0.2827269377455597,2022,black,0.02290013098125527
38,25,25,1148.4466525286905,885.3053901111118,3405.981820776736,0.0835232734680175,1385.442360233099,1529.8728308363802,32.0,2022-03-24 21:19:32.478,2459663.3885703473,-8.166502217236895,0.5280464726022753,0.20766242758115488,1847.5699367783166,,0.5279928196367987,2022,black,0.02775761653665795
39,23,23,1147.5455571766872,898.174142092149,4299.456218511598,0.132632315158844,1385.442360233099,2435.319502957326,32.0,2022-03-20 22:22:36.014,2459659.432361273,-8.362419838547087,0.07567485450162775,-0.09131786732275796,2212.931319697744,,0.07567437840427425,2022,black,0.02200046521841965
40,31,31,1153.1964275174437,889.8273365340796,3700.5152586358217,0.1286326646804809,1385.442360233099,2272.287996470223,32.0,2022-03-22 21:41:04.558,2459661.4035249767,-8.429600680220881,0.2870316938999551,0.036040893605083335,2354.183286391114,,0.28700472266284827,2022,black,0.022776036529391613
41,22,22,1148.4471271245186,885.2406673127253,3383.5566089079684,0.0878487825393676,1385.442360233099,1520.2819334441665,32.0,2022-03-24 21:22:17.379,2459663.3904789235,-8.140128187795716,0.5321241121533831,0.1861159352287748,1803.2306272985377,,0.5320704335340309,2022,black,0.02784503515743562
42,22,22,1147.4724154836076,898.2715985953124,4389.26616696266,0.1296156644821167,1385.442360233099,2499.66933392462,32.0,2022-03-20 22:24:53.143,2459659.4339484144,-8.40765526544191,0.0790657541912842,-0.07704708906174351,2307.077088128821,,0.07906525676057792,2022,black,0.02171543615910046
43,32,32,1153.310416070892,889.9953324378547,3676.6142272920456,0.1496320962905883,1385.442360233099,2277.151638439349,32.0,2022-03-22 21:43:54.825,2459661.40549566,-8.416363620541045,0.29124202420415557,0.021300386856716973,2325.655849269514,,0.2912150264783673,2022,black,0.022751700490937513
44,20,20,1148.4594394590013,885.3690192129919,3385.6795463856506,0.0965151786804199,1385.442360233099,1540.8267147251065,32.0,2022-03-24 21:24:55.810,2459663.3923126156,-8.127729926099633,0.5360417635104948,0.15701281935926256,1782.7562613481657,,0.5359880602438061,2022,black,0.027658774784447494
45,29,29,1147.5360650218695,898.2797043982042,4493.847091801965,0.1401061415672302,1385.442360233099,2594.2851446842847,32.0,2022-03-20 22:27:09.174,2459659.4355228473,-8.399952815301134,0.08242950268698508,-0.11699448248259946,2290.768096769651,,0.08242898409374382,2022,black,0.021315767934681252
46,30,30,1153.2812237239734,889.9054240691258,3646.6382027720088,0.118393450975418,1385.442360233099,2277.4069280049694,32.0,2022-03-22 21:46:52.689,2459661.4075542707,-8.40608528883851,0.29564021020789966,0.0115642631837434,2303.7434610968994,,0.29561318481156373,2022,black,0.02275042526110374
47,22,22,1148.5369794717844,885.3517145832549,3341.826640374469,0.095341145992279,1385.442360233099,1512.3412278724566,32.0,2022-03-24 21:27:25.337,2459663.3940432523,-8.087319898407094,0.5397392385921194,0.13573802856948317,1717.6234446682154,,0.5396855120633042,2022,black,0.02791804108425721
48,22,22,1147.5877305390147,898.3540898472,4578.263874958651,0.1450493335723877,1385.442360233099,2673.7498423782545,32.0,2022-03-20 22:29:30.834,2459659.4371624305,-8.44802054664674,0.08593244345834937,-0.1044549315364159,2394.463485647131,,0.08593190282686512,2022,black,0.020996623068174066
49,22,22,1153.2526963718692,890.3215339986507,3655.0216151133145,0.1471531093120575,1385.4423602330987,2299.101960285317,32.0,2022-03-22 21:49:48.369,2459661.409587604,-8.448248745654979,0.2999843912920195,0.04169664763866701,2394.9668046087027,,0.2999573385648988,2022,black,0.02264283083561347
50,22,22,1148.4043238632623,885.2624015650111,3224.845925803663,0.1100377440452575,1385.442360233099,1522.1678575496508,32.0,2022-03-24 21:30:00.655,2459663.3958409145,-8.095947667320173,0.5435799123199327,0.1374086320550536,1731.3268606137199,,0.543526161628078,2022,black,0.027827780194857498
51,28,28,1147.634700725829,898.3727837748398,4657.733940214863,0.1424397826194763,1385.442360233099,2745.4657583390235,32.0,2022-03-20 22:31:49.716,2459659.438769861,-8.488012884638579,0.08936669094295062,-0.0951238901036835,2484.306375259356,,0.08936612870539723,2022,black,0.020720575909769785
52,31,31,1153.2608676483585,889.954755889769,3620.812122938168,0.1267659068107605,1385.4423602330987,2280.2715721688646,32.0,2022-03-22 21:52:35.167,2459661.4115181365,-8.399096007720829,0.30410894029848645,0.0038107217525212025,2288.961052650584,,0.3040818616223646,2022,black,0.022736130394862115
53,24,24,1148.5201705323775,885.3294410609449,3201.3833590204404,0.110430359840393,1385.442360233099,1512.9755679916343,32.0,2022-03-24 21:32:35.330,2459663.3976311344,-8.113848092714086,0.5474046859201671,0.16334177089520216,1760.107676588562,,0.547350911165303,2022,black,0.027912187919630335
54,2,2,1147.55155521924,898.5575383553381,4703.783353121284,0.1427931785583496,1385.4423602330987,2761.5254414384217,32.0,2022-03-20 22:34:06.627,2459659.440354479,-8.478037091469904,0.09275219939300261,-0.10861404288634038,2461.584998710309,,0.09275161585601463,2022,black,0.02066023768318403
55,29,29,1153.2253077814366,889.9114619368918,3595.5771128563238,0.1298688054084777,1385.442360233099,2286.4144415176465,32.0,2022-03-22 21:55:24.887,2459661.4134824886,-8.393168738605995,0.30830574425213086,-0.004336604881015636,2276.4991654905366,,0.3082786391724266,2022,black,0.022705567472600555
56,23,23,1148.4299781560965,885.2065300071414,3193.535041237314,0.0958626270294189,1385.442360233099,1515.4940275700765,32.0,2022-03-24 21:35:13.924,2459663.399466713,-8.124670119528167,0.5513263675248581,0.17304269307823267,1777.73919544478,,0.5512725680973052,2022,black,0.027888985932514695
57,30,30,1147.5050553256349,898.2602523265023,4811.1055571026645,0.1444706320762634,1385.442360233099,2880.060360005892,32.0,2022-03-20 22:36:25.398,2459659.441960625,-8.557229752978142,0.0961837020113797,-0.08063003540885648,2647.840991198973,,0.09618309688559151,2022,black,0.02023061302755375
58,23,23,1153.2642322957297,889.9179742231788,3606.772568812067,0.1343097686767578,1385.4423602330987,2294.064624443018,32.0,2022-03-22 21:58:25.614,2459661.4155742363,-8.40209670840614,0.3127747267130614,0.00053672788882338,2295.29591290572,,0.312747593517404,2022,black,0.022667676909571145
59,25,25,1148.3560385982266,885.2985281737064,3179.006367351228,0.0980315208435058,1385.442360233099,1511.0744851903744,32.0,2022-03-24 21:37:48.416,2459663.4012548146,-8.121452085693527,0.5551466154286615,0.1729917613103163,1772.4779218545366,,0.5550927919665725,2022,black,0.02792974056235253
60,26,26,1147.5969077264242,898.3285246324153,4892.453947894532,0.1505034565925598,1385.4423602330987,2944.097674429783,32.0,2022-03-20 22:38:47.233,2459659.4436022337,-8.548722285544056,0.09969097049861027,-0.10764697540861107,2627.174464469891,,0.09969034330735191,2022,black,0.020009384547189195
61,33,33,1153.2567058518289,889.9300522031125,3563.9049661819163,0.1273326277732849,1385.4423602330987,2243.4389087350373,32.0,2022-03-22 22:01:23.452,2459661.4176325463,-8.4043085843756,0.3171722700261279,0.025201389257390853,2299.976685949245,,0.317145109163965,2022,black,0.022922010860675992
62,22,22,1148.4396368331695,885.2449012784741,3160.523816864933,0.0856484770774841,1385.4423602330987,1503.9412346249364,32.0,2022-03-24 21:40:26.189,2459663.4030808914,-8.108494220545664,0.5590479965638693,0.16457327983849784,1751.4497762915219,,0.558994148556808,2022,black,0.027995898119905126
63,23,23,1147.5485781373086,898.3592817086422,4920.382836569291,0.1539078950881958,1385.442360233099,2962.995745565143,32.0,2022-03-20 22:41:04.236,2459659.4451879165,-8.551971048217741,0.103078754232843,-0.11068136772927853,2635.0473238699597,,0.10307810572783543,2022,black,0.019945472263721505
64,33,33,1153.2580473796677,889.8893658998221,3565.631105036656,0.1335948407649994,1385.442360233099,2268.064107467855,32.0,2022-03-22 22:04:13.299,2459661.419598368,-8.373036036910879,0.321372213812249,-0.014721312002203751,2234.675228100821,,0.3213450265267497,2022,black,0.022797234938391343
65,22,22,1148.49143793678,885.227720015539,3150.451983343538,0.1010284423828125,1385.442360233099,1514.6567972041075,32.0,2022-03-24 21:43:07.153,2459663.4049439006,-8.15140167466897,0.5630282834004081,0.2029468291356501,1822.0515914254408,,0.5629744103519503,2022,black,0.027896692721342622
66,23,23,1147.6244040409506,898.2117409073904,5009.734149788743,0.1910250186920166,1385.442360233099,3048.624406492385,32.0,2022-03-20 22:43:21.217,2459659.446773345,-8.589789749181561,0.10646599476411872,-0.10502278777427511,2728.44937244586,,0.10646532494877943,2022,black,0.01966336662518133
67,33,33,1153.232062547822,889.8560446517083,3416.0176650568264,0.1344603896141052,1385.4423602330987,2287.793319246317,32.0,2022-03-22 22:07:04.871,2459661.421584155,-8.401673082209673,0.3256148129587757,0.0028880245307360128,2294.4005224735547,,0.3255875989815813,2022,black,0.022698723995982443
68,22,22,1148.584919747805,885.5049425395423,3139.465021245659,0.0930447578430175,1385.4423602330987,1517.7250771369156,32.0,2022-03-24 21:45:40.401,2459663.406717604,-8.098056420061916,0.5668177697008581,0.14295585849306225,1734.6927684954724,,0.5667638728113982,2022,black,0.02786848004704239
69,23,23,1147.5781492672954,898.3285804774345,5092.936450841238,0.1704365015029907,1385.442360233099,3124.747061885701,32.0,2022-03-20 22:45:39.886,2459659.44837831,-8.601255364677007,0.10989497437388962,-0.11755575020053721,2757.415076838803,,0.10989428298562326,2022,black,0.019422378066827433
70,29,29,1153.2339631178456,889.9767968240968,3375.3634406536607,0.1213802993297576,1385.4423602330987,2262.704661831656,32.0,2022-03-22 22:09:55.703,2459661.4235613775,-8.3956175820758,0.32983911432364543,0.008368246290351806,2281.6395317241904,,0.32981187376987187,2022,black,0.022824217752293506
71,24,24,1148.428821536974,885.2620436160765,3114.832933404775,0.0930656194686889,1385.442360233099,1509.308162412678,32.0,2022-03-24 21:48:11.659,2459663.4084682753,-8.108700860669972,0.570558048379592,0.16065306747458957,1751.7831484687108,,0.5705041279587117,2022,black,0.02794607868109531
72,23,23,1147.5640776073596,898.1671443507444,5119.015822249729,0.161791980266571,1385.4423602330987,3141.3578655373794,32.0,2022-03-20 22:48:01.228,2459659.450014213,-8.602184573750161,0.11339005263065823,-0.12147036650511087,2759.775974286841,,0.11338933925361476,2022,black,0.019370959390390154
73,34,34,1153.2492509255237,889.9488085184497,3345.4037682031767,0.1214878559112548,1385.442360233099,2248.6681225725424,32.0,2022-03-22 22:12:49.485,2459661.425572743,-8.353989602392558,0.3341363620753528,-0.023503979758929868,2195.815472535047,,0.3341090944860694,2022,black,0.02289534310533823
74,31,31,1148.4209590625003,885.3891308301177,3112.1002056653533,0.1025508046150207,1385.442360233099,1541.5153506306017,32.0,2022-03-24 21:52:43.062,2459663.4116095137,-8.095707890964004,0.5772692492822831,0.12288505730064678,1730.9445528226697,,0.5772152866388573,2022,black,0.027652596139172595
75,10,10,1147.7700232365405,898.9455986598119,5175.428130363046,0.1749374866485595,1385.442360233099,3163.440762759817,32.0,2022-03-20 22:50:17.149,2459659.4515873725,-8.639988461414633,0.116751080137188,-0.09669237106236371,2857.560174693238,,0.11675034561472825,2022,black,0.019303229965678292
76,36,36,1153.2338842925335,889.9303555893741,3320.353219582309,0.1199015378952026,1385.442360233099,2235.573332577812,32.0,2022-03-22 22:15:39.787,2459661.427543831,-8.350250753405717,0.33834755692784846,-0.021160737938188987,2188.266951145529,,0.3383202628444444,2022,black,0.022962299522164466
77,31,31,1148.445268324122,885.4215136313603,3109.785331591137,0.1022055745124816,1385.442360233099,1553.9718419384044,32.0,2022-03-24 21:55:16.210,2459663.4133820604,-8.096667125397069,0.5810562643077422,0.11486865449827935,1732.4744965500818,,0.581002277838861,2022,black,0.027541542845608315
78,27,27,1147.590142944106,898.3118845892127,5228.430007568757,0.1633904576301574,1385.442360233099,3207.690195560048,32.0,2022-03-20 22:52:33.382,2459659.4531641435,-8.635779062300616,0.12011982391136351,-0.11260044168719084,2846.502862744315,,0.12011906819494168,2022,black,0.019169625541611005
79,36,36,1153.243306906988,889.8622099304799,3282.77199255695,0.140760064125061,1385.4423602330987,2231.5239703954567,32.0,2022-03-22 22:18:35.481,2459661.4295773264,-8.36350589851222,0.34269208422923736,-0.007339357415310646,2215.146018395891,,0.3426647628128707,2022,black,0.022983123973251626
80,33,33,1148.4019329050836,885.3195875876739,3083.0379344562366,0.0986997485160827,1385.442360233099,1535.2425985217103,32.0,2022-03-24 21:57:48.184,2459663.4151410186,-8.079319276702561,0.584814247821317,0.11058217415947627,1705.0130629284852,,0.584760237709629,2022,black,0.027709030562556393
81,29,29,1147.5882942004655,898.2317263722748,5251.4273020409,0.1770786643028259,1385.442360233099,3227.538099767765,32.0,2022-03-20 22:54:50.848,2459659.454755185,-8.67297178322502,0.12351905669253628,-0.08732251778139052,2945.7013466606786,,0.12351827959033523,2022,black,0.01911059236748451
82,33,33,1153.2306150676638,889.8153122663118,3270.7781805917693,0.1257118582725525,1385.442360233099,2221.2006449701857,32.0,2022-03-22 22:21:24.485,2459661.431533391,-8.371449710316737,0.34687118235316383,0.0045975003759602786,2231.412615770519,,0.34684383464460833,2022,black,0.023036470623943196
83,33,33,1148.3520587946682,885.3499030629921,3055.1163395779017,0.0898059010505676,1385.442360233099,1513.0515594512267,32.0,2022-03-24 22:00:27.539,2459663.416985405,-8.062848493089218,0.5887547475284478,0.10990464704019398,1679.342957046329,,0.5887007126256787,2022,black,0.027911486980352944
84,23,23,1147.530110007889,898.3270509815368,5236.938962268519,0.1503381729125976,1385.442360233099,3214.3783703043764,32.0,2022-03-20 22:57:12.048,2459659.4563894444,-8.625817600064714,0.12701062303275132,-0.12253451409774246,2820.506078572836,,0.1270098239638679,2022,black,0.019149671984217808
85,36,36,1153.2146005237985,889.8588047128068,3248.947070299865,0.1142247915267944,1385.4423602330987,2198.8780256622376,32.0,2022-03-22 22:24:08.763,2459661.433434757,-8.378573883189688,0.3509334172255425,0.02147658074084908,2246.102407119651,,0.350906043960026,2022,black,0.02315310643475595
86,31,31,1148.4438475616284,885.320193623374,3044.7635036770707,0.0877742171287536,1385.442360233099,1520.4199688166725,32.0,2022-03-24 22:03:00.038,2459663.41875044,-8.07556246615757,0.5925257131947443,0.1175357408913958,1699.1236563176128,,0.5924716545674915,2022,black,0.027843771135941216
87,27,27,1147.6579782861104,898.2767450855499,5277.511050400609,0.1514828205108642,1385.4423602330987,3244.761720967133,32.0,2022-03-20 22:59:30.308,2459659.457989676,-8.651054219681438,0.13042948971567608,-0.110309654213907,2886.8331775207266,,0.13042866913748957,2022,black,0.01905980411352911
88,37,37,1153.280203970356,889.8252096511728,3211.985494574982,0.1277045309543609,1385.442360233099,2191.483004685117,32.0,2022-03-22 22:27:05.415,2459661.43547934,-8.362969014942996,0.35530163354819333,0.010298013365443266,2214.0509259575065,,0.3552742328006797,2022,black,0.023192137882811954
89,32,32,1148.3839133442552,885.3334967535312,2847.2681339000114,0.1068105697631836,1385.442360233099,1541.6909514671793,32.0,2022-03-24 22:05:45.519,2459663.4206657293,-8.093682132314958,0.5966176958905987,0.12066428003536217,1727.7179801629989,,0.5965636115192314,2022,black,0.02765102125891205
90,22,22,1147.513496899152,898.0126251097598,5298.554301000506,0.1709499359130859,1385.4423602330987,3277.4579963133256,32.0,2022-03-20 23:01:46.051,2459659.4595607757,-8.659825089674515,0.1337861168803032,-0.11204102467671341,2910.2482440714925,,0.13378527518438452,2022,black,0.01896449447956934
91,34,34,1153.289301299477,889.8485347398467,3195.07604876075,0.1190836727619171,1385.442360233099,2184.139982505388,32.0,2022-03-22 22:29:57.628,2459661.4374725465,-8.350462195707705,0.3595600840733182,0.002084649079988471,2188.6931479104837,,0.3595326565343804,2022,black,0.0232310908546833
92,34,34,1148.4418413693008,885.3633879535746,2842.576593151134,0.0973691344261169,1385.4423602330987,1556.0656994747192,32.0,2022-03-24 22:08:28.445,2459663.4225514466,-8.079086927975036,0.6006464979143136,0.09548602471918369,1704.6482273194363,,0.6005923881963238,2022,black,0.027523006520370465
93,18,18,1147.6534141483012,898.3128493631842,5304.669802088589,0.1741081476211547,1385.4423602330987,3220.7627410595305,32.0,2022-03-20 23:10:13.596,2459659.465435139,-8.64243009356799,0.1463365913853688,-0.11077164244762908,2863.9935622982384,,0.14633567072996304,2022,black,0.019130682809501105
94,38,38,1153.2554040772172,889.8425956476128,3169.144430547019,0.1099776923656463,1385.442360233099,2176.4157509519946,32.0,2022-03-22 22:32:50.607,2459661.439474618,-8.343143946156577,0.36383747507077846,-0.0011144786016490595,2173.9901821692665,,0.36381002062125667,2022,black,0.023272278618073485
