,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residual,residualFactor
0,,1385.4423602330987,1801.1341467687375,30.0,0.1810163855552673,2023-01-23 20:55:21.596,1325.2777770581763,52.0,52.0,52.0,3871.122509926048,2097.1031612118336,2459968.3717777315,0.2972724136905,-7.805767288889562,-239.23465967026073,-0.18051661607222358
1,,1385.442360233099,1821.9107679314864,30.0,0.1856550723314285,2023-01-23 20:57:36.199,1348.879274447079,53.0,53.0,53.0,3871.2741044024096,2097.2228122646893,2459968.3733356367,0.30231940483649544,-7.824932704447241,-262.8361570591635,-0.19485521205513592
2,,1385.442360233099,1747.7404458957617,30.0,0.1866791844367981,2023-01-23 20:59:49.989,1278.5886489359673,53.0,53.0,53.0,3871.455701609832,2097.269365747868,2459968.374884132,0.30733591106836006,-7.766827111330263,-192.5455315480517,-0.1505922422416989
3,,1385.442360233099,1683.7633873651675,30.0,0.172303557395935,2023-01-23 21:02:03.029,1228.3870554625462,52.0,52.0,52.0,3871.538673256524,2097.100251662934,2459968.3764239466,0.31232429629446884,-7.723338078181227,-142.3439380746306,-0.11587873499776612
4,,1385.442360233099,1588.9893638502858,30.0,0.2395823150873184,2023-01-23 21:04:14.779,1142.688627841222,19.0,19.0,19.0,3875.3198398174127,2097.511346415367,2459968.377948831,0.3172643126665704,-7.644819763143084,-56.645510453306315,-0.04957213108904527
5,,1385.4423602330987,1498.1552239485763,30.0,0.1621672958135604,2023-01-23 21:06:25.619,1076.9480174865412,39.0,39.0,39.0,3871.8231156656752,2097.550196653887,2459968.3794631828,0.3221702085028539,-7.58048685280487,9.095099901374397,0.00844525432397489
6,,1385.4423602330987,1313.9111805314462,30.0,0.1472541987895965,2023-01-23 21:08:40.456,1023.1148713356991,69.0,69.0,69.0,3871.684143024369,2096.919219894829,2459968.3810237963,0.3272259734147136,-7.524810993338329,62.92824605221642,0.06150653051310084
7,,1385.442360233099,1278.2939978866923,30.0,0.1244389116764068,2023-01-23 21:10:52.988,988.5106208932374,60.0,60.0,60.0,3871.849126984283,2097.2350856008766,2459968.3825577316,0.33219531160371746,-7.487453349704769,97.53249649467818,0.0986661088239456
8,,1385.442360233099,1262.2249007738812,30.0,0.1399439722299575,2023-01-23 21:13:05.111,976.0969362849496,63.0,63.0,63.0,3871.120901952599,2097.65658908153,2459968.384086933,0.33714931380513946,-7.473732374092851,109.94618110296597,0.11263858845969131
9,,1385.442360233099,1231.4008090353518,30.0,0.1430513858795166,2023-01-23 21:15:15.933,942.894017707054,39.0,39.0,39.0,3870.68742122544,2097.5628805806214,2459968.3856010763,0.3420545338080138,-7.4361572007943275,143.14909968086158,0.15181886510317888
10,,1385.442360233099,1221.9297073946216,30.0,0.1473168134689331,2023-01-23 21:17:29.534,932.5673377669332,53.0,53.0,53.0,3870.921311046317,2097.4401892994288,2459968.387147384,0.34706395434898013,-7.424200501643511,153.4757796209824,0.1645734022687153
11,,1385.4423602330987,1190.727792260892,30.0,0.1438579708337783,2023-01-23 21:19:41.210,913.8276370381355,62.0,62.0,62.0,3870.441195242219,2097.688216299131,2459968.388671412,0.3520011964852797,-7.402160720892721,172.21548034978002,0.18845510178260585
12,,1385.4423602330987,1160.7546287228902,30.0,0.1474397331476211,2023-01-23 21:21:54.894,887.7831598976918,47.0,47.0,47.0,3872.193793783891,2097.5985769925965,2459968.3902186807,0.35701372917875257,-7.370767256902264,198.25995749022377,0.22332025031097827
13,,1385.4423602330987,1153.219397745411,30.0,0.1295204162597656,2023-01-23 21:24:06.702,882.5691570467613,63.0,63.0,63.0,3870.693591402121,2097.260071825859,2459968.391744236,0.36195591938108285,-7.364371865452846,203.47396034115422,0.23054732733014996
14,,1385.4423602330987,1143.033570914205,30.0,0.1256135404109954,2023-01-23 21:26:17.949,866.9652525859144,81.0,81.0,81.0,3870.9546825038938,2097.379798057198,2459968.3932632986,0.36687707577711237,-7.345004228948298,219.07786480200116,0.2526950926217092
15,,1385.442360233099,1125.3696369312484,30.0,0.1175810396671295,2023-01-23 21:28:29.239,856.3600718258026,58.0,58.0,58.0,3871.120725741708,2097.6877688420946,2459968.394782859,0.371799844820272,-7.3316410247963795,229.68304556211297,0.2682084944390474
16,,1385.4423602330987,1115.3369080880057,30.0,0.1201826855540275,2023-01-23 21:30:40.884,848.1373154375779,50.0,50.0,50.0,3870.7283632451313,2097.1233368642133,2459968.396306528,0.376735923859343,-7.321165428132965,237.90580195033772,0.2805038731583169
17,,1385.442360233099,1096.2157469855267,30.0,0.0932913720607757,2023-01-23 21:32:53.877,830.179018670666,69.0,69.0,69.0,3871.974707787502,2097.584125517014,2459968.3978457986,0.38172254709120673,-7.2979293828607155,255.8640987172496,0.30820352353273756
18,,1385.442360233099,1080.9512650665697,30.0,0.1907212883234024,2023-01-23 21:35:05.912,814.1994662800737,30.0,30.0,30.0,3869.321888529815,2097.944262269127,2459968.3993739816,0.3866732500790893,-7.276827033392365,271.8436511078419,0.33387844424640206
19,,1385.442360233099,1098.6517910709858,30.0,0.1314787790179252,2023-01-23 21:37:17.896,833.9244631718283,51.0,51.0,51.0,3871.264506075671,2097.518575307407,2459968.400901574,0.39162204021705516,-7.302816785127445,252.1186542160873,0.3023279269889206
20,,1385.4423602330987,1089.942783497896,30.0,0.1105141192674636,2023-01-23 21:39:28.829,826.259200015683,78.0,78.0,78.0,3871.84401425481,2097.742994669554,2459968.4024170022,0.3965314223279109,-7.292790770474182,259.7839173722326,0.3144097123121918
