,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residual,residualFactor
97,,1385.4423602330987,1479.7118994059947,30.0,0.1481579542160034,2023-01-23 22:37:12.429,1132.1351713639715,45.0,45.0,45.0,3871.497240206432,2098.5526160067325,2459968.4425049652,0.522362207806804,-7.634745706425795,-25.704014485995685,-0.022704015506406407
98,,1385.4423602330987,1477.7905830600034,30.0,0.1456478238105774,2023-01-23 22:39:24.206,1124.3202886594452,42.0,42.0,42.0,3872.068662482298,2098.545353826488,2459968.444030162,0.5273032364204624,-7.627225119236211,-17.88913178146936,-0.015911063743943476
99,,1385.442360233099,1447.559883456911,30.0,0.1435160636901855,2023-01-23 22:41:38.283,1097.0392212042111,30.0,30.0,30.0,3872.2304261191753,2098.329025118802,2459968.445581979,0.5323305046959439,-7.6005553867309175,9.391935673764692,0.008561166722421501
100,,1385.442360233099,1471.701294258521,30.0,0.1628844738006591,2023-01-23 22:43:50.066,1124.547204513559,45.0,45.0,45.0,3870.392156337992,2097.696169067648,2459968.447107245,0.5372717580845531,-7.627444225750784,-18.1160476355833,-0.01610963733925219
101,,1385.4423602330987,1469.1538987128197,30.0,0.1612468659877777,2023-01-23 22:46:02.187,1117.5691673360898,22.0,22.0,22.0,3871.0635761811855,2097.82478196512,2459968.448636424,0.542225686366696,-7.620686028755578,-11.138010458113968,-0.00996628287863672
102,,1385.4423602330987,1475.4253088018363,30.0,0.1702134013175964,2023-01-23 22:48:14.104,1125.0600598502444,21.0,21.0,21.0,3871.3912988825937,2098.201819052517,2459968.4501632405,0.5471719632491718,-7.6279392682635905,-18.628902972268634,-0.016558140882495027
103,,1385.442360233099,1461.149819524156,30.0,0.1789905279874801,2023-01-23 22:50:26.563,1111.25630196607,19.0,19.0,19.0,3870.4372163101393,2097.924276502604,2459968.451696331,0.5521385649162917,-7.6145355922040086,-4.825145088094132,-0.004342063194204012
115,,1385.4423602330987,1468.258984761964,30.0,0.1260116398334503,2023-01-23 22:54:48.917,1110.061116010478,32.0,32.0,32.0,3871.563809717536,2098.7589144145563,2459968.4547328358,0.5619756279309766,-7.613367225379774,-3.6299591325021083,-0.0032700534053008348
116,,1385.4423602330987,1468.1106204742389,30.0,0.1501071453094482,2023-01-23 22:57:03.425,1108.3675578667462,31.0,31.0,31.0,3871.0753122796896,2098.215242764197,2459968.456289641,0.5670190558660072,-7.611709513531414,-1.9364009887704015,-0.001747074763264774
117,,1385.4423602330987,1472.85437638902,30.0,0.2053484916687011,2023-01-23 22:59:19.077,1115.6177868005896,15.0,15.0,15.0,3870.525085147881,2098.87347350908,2459968.4578596875,0.5721053796112769,-7.618788574507994,-9.186629922613747,-0.008234567457874178
118,,1385.442360233099,1460.983529491697,30.0,0.1712611317634582,2023-01-23 23:01:31.060,1103.7456186424708,22.0,22.0,22.0,3871.014579802531,2098.2092630945867,2459968.4593872684,0.5770541320353249,-7.607172481604097,2.685538235504964,0.002433113382418665
119,,1385.4423602330987,1457.1688525574405,30.0,0.1539483964443206,2023-01-23 23:05:51.319,1102.5942938020794,26.0,26.0,26.0,3871.695583877087,2098.4505857555164,2459968.4623995256,0.586812642993215,-7.606039351419521,3.8368630758964173,0.0034798502925910764
120,,1385.4423602330987,1468.421516220092,30.0,0.1510555744171142,2023-01-23 23:08:09.098,1116.6001140033118,25.0,25.0,25.0,3870.932815808205,2098.291608283077,2459968.4639941896,0.5919787180978692,-7.619744169638182,-10.168957125335965,-0.009107071544957593
132,,1385.442360233099,1506.9491683377269,30.0,0.1731223613023758,2023-01-23 23:12:32.791,1150.2744036133172,30.0,30.0,30.0,3870.186412157602,2097.47104994243,2459968.467046192,0.6018659873886423,-7.652003639491458,-43.84324673534138,-0.03811546757679568
