,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residualFactor,correctedflux,correctedmag
24,,1385.4423602330987,6461.203985664341,30.0,0.6520057916641235,2023-01-23 22:43:12.670,5994.1510940575,29.0,29.0,29.0,2357.4967106452896,1759.227382616864,2459968.4466744214,0.5309144164717605,-9.444319214929296,-0.04582313775770401,5719.480282734011,-9.393391417876192
25,,1385.442360233099,6493.003202508115,30.0,0.5753715336322784,2023-01-23 22:45:24.188,6018.775162860196,25.0,25.0,25.0,2357.095825974894,1759.5133271752234,2459968.44819662,0.5358457329972769,-9.448770300348468,-0.050728161130888114,5713.453766588037,-9.392246793522366
26,,1385.442360233099,6503.997194392998,30.0,0.5821919739246368,2023-01-23 22:47:35.930,6033.020777563582,33.0,33.0,33.0,2355.633278970367,1757.872509175269,2459968.4497214123,0.5407854506751486,-9.45133705254415,-0.046816625519859746,5750.575103066854,-9.39927819937575
27,,1385.442360233099,6294.935035602046,30.0,0.5438377857208252,2023-01-23 22:49:48.730,5825.265056673892,41.0,41.0,41.0,2355.690545810553,1758.290455377912,2459968.451258449,0.5457648358518856,-9.413289227692326,-0.02341086666013203,5688.890553172173,-9.387568946473124
28,,1385.4423602330987,6194.679816298789,30.0,0.5268067866563797,2023-01-23 22:51:59.705,5731.009620710334,36.0,36.0,36.0,2355.867184840171,1758.1118382816655,2459968.4527743636,0.5506757944045103,-9.395577843783487,-0.0044397961049917395,5705.565106518634,-9.390746663729761
29,,1385.442360233099,6238.318857229666,30.0,0.5176834762096405,2023-01-23 22:54:10.936,5765.786903549576,29.0,29.0,29.0,2355.944124411144,1758.1727545406325,2459968.454293241,0.5555963503949666,-9.402146468386318,-0.016464397866108198,5670.85669395834,-9.384121681339007
30,,1385.4423602330987,6416.698544393246,30.0,0.7035011947154999,2023-01-23 22:58:41.616,5933.43291574435,24.0,24.0,24.0,2355.184987204969,1757.876264038411,2459968.457426111,0.5657456001708301,-9.433265091330668,-0.06612173157106467,5541.104057194582,-9.358990764788443
31,,1385.442360233099,6266.98327755102,30.0,0.6178557425737381,2023-01-23 23:00:53.729,5791.979554592458,23.0,23.0,23.0,2355.767997160512,1758.3741467594791,2459968.4589551967,0.5706992267416297,-9.407067550383228,-0.03605024370802619,5583.177280097495,-9.367203545062997
32,,1385.442360233099,6169.182778630706,30.0,0.6434281319379807,2023-01-23 23:05:13.195,5688.022517125843,22.0,22.0,22.0,2355.646135563756,1757.2612029231004,2459968.4619582756,0.5804280040466339,-9.387403267407363,-0.027118657399239535,5533.770983204747,-9.357552954419038
33,,1385.442360233099,6188.865606207178,30.0,0.5297577381134033,2023-01-23 23:07:31.281,5708.796768053758,38.0,38.0,38.0,2355.840896548113,1758.6201197470198,2459968.463556493,0.5856055909475931,-9.391361456227582,-0.03616406986549061,5502.343442885975,-9.351369236260648
34,,1385.442360233099,6248.836438843489,30.0,0.6547484993934631,2023-01-23 23:09:42.300,5765.170344305262,20.0,20.0,20.0,2355.3942231509936,1758.194586492588,2459968.465072917,0.5905181983527091,-9.402030359952269,-0.03440287874509949,5566.831888005285,-9.364020265763283
35,,1385.442360233099,6435.428472552944,30.0,0.6783283352851868,2023-01-23 23:11:54.843,5943.731424582551,19.0,19.0,19.0,2355.940285989131,1758.5386297423847,2459968.4666069793,0.5954879483776967,-9.435147942553817,-0.08067998884576605,5464.191239545002,-9.34381472669545
36,,1385.442360233099,6682.238093658239,30.0,0.6439652442932129,2023-01-23 23:14:05.670,6178.675463111023,32.0,32.0,32.0,2355.501291134376,1757.9706708851666,2459968.468121181,0.6003933569501607,-9.477238460895496,-0.10284759183608075,5543.213570993374,-9.359404028935188
37,,1385.4423602330987,6886.68942175815,30.0,0.8740175664424896,2023-01-23 23:16:17.057,6366.677796222829,14.0,14.0,14.0,2355.283067067593,1757.80651847007,2459968.4696418634,0.6053197616150076,-9.509782179291603,-0.1544173857413891,5383.552055072351,-9.327672291810456
38,,1385.4423602330987,6963.63303218331,30.0,0.6449129283428192,2023-01-23 23:20:43.021,6446.286224515549,32.0,32.0,32.0,2355.7596122252967,1758.373928359062,2459968.4727201504,0.6152921828982109,-9.523273962283005,-0.15659775406153686,5436.812279718591,-9.338360845245775
39,,1385.4423602330987,6880.770601071427,30.0,0.6481037139892578,2023-01-23 23:27:17.185,6361.489426309193,40.0,40.0,40.0,2355.1366661308803,1757.77347207912,2459968.477282234,0.6300715130516187,-9.508897024143586,-0.17258191875492665,5263.611374977575,-9.303209541971983
