,Unnamed: 0,id,x,y,Aperture Sum,Median Flux Background Subtracted,Aperture Area (pixels),Sum with bkg subtraction,EXP-TIME,OBS-TIME,JulianDate,mag,phase,residualFactor,correctedflux,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,phaseII,year,colour,error,CalibratedMag
17,18,18,1150.371932005873,885.7823615250254,3767.3386191400286,0.1007987260818481,1385.442360233099,1973.3868641654808,32.0,2022-03-24 21:01:45.206,2459663.376217662,-8.470399213998618,0.4997448046300743,0.23864670758242462,2444.3291420849782,,,,0.49969132972042907,2022,black,0.024440141800264027,11.14245329618062
18,19,19,1147.6468190158696,899.7636052634169,4355.372416331096,0.1486424207687378,1385.442360233099,2609.999787351498,32.0,2022-03-20 21:46:51.813,2459659.407544132,-8.447722204352843,0.020743094333628732,-0.08283302213195179,2393.805617201422,,,,0.02074296383146417,2022,black,0.021251500609965064,11.165130305826395
19,18,18,1153.1031157196326,891.5605127409726,5120.135524853033,0.1677573919296264,1385.442360233099,3626.371580166189,32.0,2022-03-22 21:22:31.356,2459661.3906406946,-8.972825983360567,0.2575942790784733,0.07067605692712108,3882.669224404908,,,,0.2575674930425853,2022,black,0.018029085013128714,10.640026526818671
20,18,18,1150.4866314066385,885.8558694612185,3742.000282264198,0.1172466278076171,1385.442360233099,1984.232079971057,32.0,2022-03-24 21:04:29.473,2459663.3781189006,-8.494078787668935,0.5038067679009739,0.259038609367528,2498.224798629197,,,,0.5037532674360783,2022,black,0.024373259052355722,11.118773722510303
21,19,19,1147.6458679248374,899.9296831367885,4425.077284859362,0.1446560621261596,1385.4423602330987,2615.144715401826,32.0,2022-03-20 21:49:05.184,2459659.4090877776,-8.485029881733725,0.024041066522548157,-0.05263742085749984,2477.4902424139536,,,,0.024040915271670682,2022,black,0.021230585654395912,11.127822628445513
22,20,20,1153.011073145727,891.2088025178235,5083.562768932289,0.1795028448104858,1385.442360233099,3609.565876696443,32.0,2022-03-22 21:25:23.910,2459661.392637847,-8.999368019987234,0.2618611601930807,0.10228078195942786,3978.755097099023,,,,0.26183434731273003,2022,black,0.018071006896895097,10.613484490192004
23,18,18,1150.4355804942093,885.7493054754716,3707.8677369206016,0.1167746186256408,1385.442360233099,1963.325107457175,32.0,2022-03-24 21:07:04.789,2459663.3799165394,-8.417817394557414,0.5076473918849285,0.18613668311738457,2328.771930840336,,,,0.5075938672573042,2022,black,0.024502687860586885,11.195035115621824
24,18,18,1147.6703269846175,899.7704576983733,4765.029977777414,0.1420387029647827,1385.4423602330987,2784.26003899692,32.0,2022-03-20 21:55:57.082,2459659.413855116,-8.501970302370127,0.03422640152696985,-0.09618753486106359,2516.448929433637,,,,0.03422618619653686,2022,black,0.020575715234870545,11.11088220780911
25,19,19,1153.0334903433557,891.7362024679317,5079.015160799065,0.1577700972557068,1385.442360233099,3610.167139305712,32.0,2022-03-22 21:28:17.108,2459661.3946424536,-8.967370126846628,0.26614396730207535,0.07009107507388082,3863.207635296046,,,,0.2661171274770666,2022,black,0.018069501997983465,10.64548238333261
26,18,18,1150.368123321532,885.7250772591062,3679.855390286412,0.0957584977149963,1385.442360233099,1945.700926093686,32.0,2022-03-24 21:09:54.832,2459663.38188463,-8.442049842656635,0.5118521827128202,0.22389412890798144,2381.3319400568844,,,,0.5117986316313647,2022,black,0.024613410508265744,11.170802667522603
27,18,18,1147.730506622263,899.8176651218314,4882.40892645237,0.1467906236648559,1385.442360233099,2843.968761613718,32.0,2022-03-20 21:58:18.988,2459659.415497546,-8.555552906196288,0.0377354249776,-0.07039951694728315,2643.754734582949,,,,0.037735187570655734,2022,black,0.02035857737647768,11.05729960398295
28,18,18,1152.8510426491696,891.5139863298182,5065.417552008434,0.1670910120010376,1385.4423602330987,3612.9225276484913,32.0,2022-03-22 21:31:09.090,2459661.396632986,-8.978886019734164,0.27039670524225645,0.08067662764484482,3904.4009331212596,,,,0.2703698386617637,2022,black,0.018062610348469767,10.633966490445074
29,18,18,1150.4154485623883,885.6872899217569,3691.341937595701,0.0985234379768371,1385.442360233099,1968.168719613397,32.0,2022-03-24 21:12:41.273,2459663.38381103,-8.422730840015166,0.5159679031789199,0.18858435861340814,2339.334555244662,,,,0.5159143262040065,2022,black,0.024472519048427177,11.190121670164071
30,19,19,1147.6679999763578,899.8136061054735,5022.086096392722,0.1527698040008545,1385.4423602330987,2947.4909511373726,32.0,2022-03-20 22:00:36.673,2459659.417091123,-8.535413995399233,0.04114007387030749,-0.11953293009526417,2595.1687213186456,,,,0.04113981504350933,2022,black,0.01999786340387004,11.077438514780004
31,20,20,1152.9630414845826,891.7080235037478,5015.922596680259,0.1545323729515075,1385.4423602330987,3558.4899381475534,32.0,2022-03-22 21:33:57.839,2459661.3985860995,-8.98649947352034,0.2745694978344213,0.10492817315774063,3931.875786557578,,,,0.27454260500141103,2022,black,0.018200233790777464,10.626353036658898
32,18,18,1150.36480199854,885.6945145517809,3686.763853419604,0.0983124375343322,1385.442360233099,1970.0142751113565,32.0,2022-03-24 21:15:25.708,2459663.385714213,-8.471195181238771,0.5200340200621731,0.24167717934004046,2446.1217683798836,,,,0.5199804175058773,2022,black,0.02446105314800035,11.141657328940466
33,18,18,1147.7760478506143,899.8619464498215,5168.55922254476,0.1448022127151489,1385.4423602330987,3045.60312448337,32.0,2022-03-20 22:02:59.971,2459659.4187496644,-8.561978102567046,0.04468351907754856,-0.12679154603594478,2659.4463957182193,,,,0.04468323795767965,2022,black,0.019673117378506234,11.050874407612191
34,18,18,1153.1362046500126,891.644283971456,4977.524902419296,0.1678748726844787,1385.442360233099,3576.1677907429994,32.0,2022-03-22 21:36:47.425,2459661.4005489005,-8.97836613038907,0.278762987852077,0.09126082503280245,3902.53181378194,,,,0.2787360686363334,2022,black,0.018155194007197235,10.634486379790168
35,19,19,1150.4150155854468,885.7708469554702,3657.5155748139623,0.1015678644180297,1385.4423602330987,1950.12993692326,32.0,2022-03-24 21:18:12.779,2459663.387647905,-8.458096829999832,0.524165319310514,0.23929638446771953,2416.7889800712583,,,,0.5241116907627497,2022,black,0.024585444415880016,11.154755680179406
36,18,18,1147.751973730096,899.7474095916997,6481.908764390546,0.209956407546997,1385.442360233099,3989.051007514236,32.0,2022-03-20 22:21:34.144,2459659.431645185,-8.837068362763976,0.07223457408162119,-0.141070032034288,3426.315454097794,,,,0.07223411962829218,2022,black,0.01718996700227542,10.775784147415262
37,26,26,1152.8152478229506,891.3853017939252,4997.212230442653,0.1495836079120636,1385.4423602330987,3613.225445423144,32.0,2022-03-22 21:39:43.922,2459661.40259169,-8.936108025833228,0.283127371907713,0.03883877233247986,3753.5586858838565,,,,0.28310042523408097,2022,black,0.01806185318558369,10.67674448434601
38,17,17,1150.5422630150808,886.0342457057338,3679.941860181632,0.1239838600158691,1385.4423602330987,1977.0988820645416,32.0,2022-03-24 21:21:02.680,2459663.389614352,-8.448541707017243,0.5283665992167297,0.21168098427779863,2395.6131194344994,,,,0.5283129442372232,2022,black,0.024417187746831045,11.164310803161994
39,21,21,1147.6000568285472,899.6460740564293,6701.078873957769,0.1800602674484253,1385.4423602330987,4163.436486934492,32.0,2022-03-20 22:23:51.397,2459659.4332337617,-8.918207861730632,0.07562853998284083,-0.11318873591273604,3692.182373925414,,,,0.0756280641768684,2022,black,0.0168261155057391,10.694644648448605
40,27,27,1152.9376875282242,891.5961429532043,4999.629192509585,0.136744737625122,1385.4423602330987,3632.947249158672,32.0,2022-03-22 21:42:37.668,2459661.404602639,-8.93717216171789,0.2874237292443169,0.03421247671960339,3757.2393723440605,,,,0.2873967555407768,2022,black,0.01801276121575414,10.675680348461349
41,19,19,1150.4176698150975,885.7269408754119,3642.956693454825,0.1061543226242065,1385.442360233099,1961.5595122086163,32.0,2022-03-24 21:23:44.899,2459663.3914918867,-8.435203899814352,0.5323779192580993,0.20636872909127738,2366.3640557800145,,,,0.5323242390419551,2022,black,0.02451371278703052,11.177648610364885
42,20,20,1147.6938871665134,899.8043962749937,6897.526542786188,0.1879665851593017,1385.442360233099,4322.028877859599,32.0,2022-03-20 22:26:07.125,2459659.4348046873,-8.941367927540059,0.07898479506339118,-0.12731099024029083,3771.7871015721603,,,,0.0789842981420275,2022,black,0.01651452191541713,10.671484582639179
43,24,24,1152.9429628783712,891.6625754595605,4998.671756186235,0.1697777211666107,1385.442360233099,3642.9678797619545,32.0,2022-03-22 21:45:29.550,2459661.406592014,-8.937481507230503,0.29167399391975213,0.03166158832053404,3758.310029035906,,,,0.29164699347628886,2022,black,0.01798797050567153,10.675371002948735
44,19,19,1150.369778536529,885.5719887977468,3642.5791454046,0.1096799373626709,1385.442360233099,1948.1949614811213,32.0,2022-03-24 21:26:16.929,2459663.393251493,-8.456578980920039,0.5361372876407522,0.23879423769806202,2413.412692195211,,,,0.5360835837730864,2022,black,0.02459765069544249,11.156273529259199
45,20,20,1147.6448995659885,899.7103741993137,7159.923067437556,0.2192268371582031,1385.442360233099,4552.215376515376,32.0,2022-03-20 22:28:25.378,2459659.4364048378,-9.00799816871719,0.08240348863768127,-0.11899886874133335,4010.5068964431434,,,,0.08240297020810361,2022,black,0.01609157067851672,10.604854341462048
46,24,24,1152.9513142756732,891.536499508981,4989.691261970451,0.1558384299278259,1385.442360233099,3649.999373526061,32.0,2022-03-22 21:48:25.456,2459661.408627963,-8.911723790883618,0.2960237642240413,0.0055339224592678695,3670.1981870355303,,,,0.2959967364146303,2022,black,0.01797063580732216,10.70112871929562
47,21,21,1150.3986947472104,885.6558356221102,3641.4197728368554,0.11460542678833,1385.4423602330987,1968.7536480869944,32.0,2022-03-24 21:28:53.416,2459663.395062685,-8.489384383577868,0.5400068675259213,0.26346256142510943,2487.4465270270225,,,,0.5399531393133579,2022,black,0.024468883312532108,11.12346812660137
48,19,19,1147.7010512885895,899.8131922206121,7395.153331740885,0.2239701747894287,1385.4423602330987,4750.149091074423,32.0,2022-03-20 22:30:48.824,2459659.4380650925,-9.047251580415775,0.08595059399818028,-0.12462650780709676,4158.154598290764,,,,0.08595005325250456,2022,black,0.0157527440764561,10.565600929763463
49,26,26,1152.987195457232,891.6704281623792,4970.3890914531,0.1525323390960693,1385.442360233099,3648.12033880793,32.0,2022-03-22 21:51:17.140,2459661.4106150465,-8.878899916673646,0.3002691331087224,-0.0239078705878275,3560.9015498588883,,,,0.30024207859019025,2022,black,0.017975263272760354,10.733952593505592
50,18,18,1150.4886099967498,885.8276586787239,3510.796408294679,0.1059826612472534,1385.4423602330987,1941.078135184383,32.0,2022-03-24 21:31:23.185,2459663.3967961227,-8.457257994528039,0.5437103267939669,0.24411400852880677,2414.9224996318635,,,,0.5436565752816271,2022,black,0.024642702215752054,11.155594515651199
51,20,20,1147.6266151031475,899.7751118713619,7525.268894178324,0.200882077217102,1385.442360233099,4836.59004759098,32.0,2022-03-20 22:33:05.658,2459659.4396488196,-9.03945115548372,0.08933419924812833,-0.14642598746211152,4128.38757392305,,,,0.08933363721499171,2022,black,0.01561134059467403,10.573401354695518
52,25,25,1152.9759174104272,891.6499419447144,4958.723493737686,0.1700524091720581,1385.442360233099,3642.5158598357207,32.0,2022-03-22 21:54:08.356,2459661.412596713,-8.922463598807484,0.30450292858681216,0.017616143728854495,3706.6829427572184,,,,0.30447584743197087,2022,black,0.017989086584389764,10.690388911371754
53,16,16,1150.4621206140705,885.9921822671516,3482.3713645395846,0.1092134714126586,1385.442360233099,1910.789287919191,32.0,2022-03-24 21:34:03.324,2459663.398649583,-8.407105321751208,0.5476702126784243,0.20678340891470878,2305.9088105928304,,,,0.5476164362530369,2022,black,0.024837246004216707,11.20574718842803
54,20,20,1147.6798755350942,899.7088373269731,7814.984202019459,0.2132964134216308,1385.4423602330987,5098.295287191224,32.0,2022-03-20 22:35:23.917,2459659.4412490395,-9.10636837306503,0.09275304105912281,-0.13876362651684893,4390.83734408681,,,,0.09275245751683962,2022,black,0.015205382340572117,10.506484137114208
55,27,27,1152.9099063249685,891.6310806212334,4935.2433503002485,0.1346445977687835,1385.442360233099,3625.743716169239,32.0,2022-03-22 21:57:04.238,2459661.414632384,-8.91812000391738,0.3088521049494064,0.018241746656543475,3691.8836144811526,,,,0.30882499643235395,2022,black,0.018030645978857115,10.694732506261857
56,23,23,1150.3743180196564,885.6871525331416,3493.3705294431143,0.1155640482902526,1385.4423602330987,1938.6389046457552,32.0,2022-03-24 21:36:38.713,2459663.400448067,-8.390444305110421,0.551512642364516,0.1713341308244292,2270.7939163556593,,,,0.5514588417650401,2022,black,0.024658200289145164,11.222408205068817
57,20,20,1147.634535326937,899.7518579352469,7980.440387815609,0.1876156330108642,1385.442360233099,5235.117439335658,32.0,2022-03-20 22:37:41.303,2459659.442839155,-9.12934560975955,0.09615029502952362,-0.14333343857979594,4484.750055386621,,,,0.0961496901139106,2022,black,0.01500536705788719,10.483506900419687
58,26,26,1152.9422490350132,891.6379809103213,4870.688647681629,0.1467587947845459,1385.442360233099,3565.187024850557,32.0,2022-03-22 21:59:53.785,2459661.416594734,-8.876681739693495,0.31304463093104484,-0.003240511405223134,3553.6339956347756,,,,0.31301749603732354,2022,black,0.01818313148484038,10.736170770485742
59,20,20,1150.3111051950964,885.6704350650814,3482.9534098431614,0.1090960502624511,1385.4423602330987,1939.0842829422008,32.0,2022-03-24 21:39:11.196,2459663.402212917,-8.470431554143884,0.5552832130645591,0.26059603101097323,2444.4019508726974,,,,0.5552293887430864,2022,black,0.024655368318915696,11.142420956035354
60,19,19,1147.6700222710276,899.9442469182849,8193.747272012522,0.1937305927276611,1385.4423602330987,5405.419596835167,32.0,2022-03-20 22:40:03.455,2459659.4444844327,-9.157948773065153,0.09966540215429683,-0.14817555801393953,4604.468531774632,,,,0.09966477512389799,2022,black,0.014767097146471266,10.454903737114085
61,25,25,1152.9707315518308,891.575316020438,4891.13672127481,0.1578440070152282,1385.442360233099,3594.284154191947,32.0,2022-03-22 22:02:51.780,2459661.418654861,-8.894296719904531,0.3174460562549877,0.004861668000412005,3611.75837044877,,,,0.3174188936703386,2022,black,0.01810938216049202,10.718555790274706
62,18,18,1150.4055978992412,885.973462390387,3463.7281855562146,0.0930496454238891,1385.442360233099,1913.642196295743,32.0,2022-03-24 21:41:53.716,2459663.404093935,-8.38293581477414,0.5593019757823416,0.17845658415599897,2255.1442459434647,,,,0.5592481261774083,2022,black,0.024818725087295403,11.229916695405098
63,18,18,1147.6673729539125,900.0229776309984,8417.791479698953,0.2303255796432495,1385.4423602330987,5603.617796306653,32.0,2022-03-20 22:42:20.143,2459659.44606647,-9.172077793682336,0.10304539699484745,-0.16754146267371717,4664.779474448965,,,,0.10304474869970211,2022,black,0.014503592359084447,10.440774716496902
64,26,26,1153.0071058665678,891.6498743895332,4542.549302412486,0.158705323934555,1385.442360233099,3564.4706386532653,32.0,2022-03-22 22:05:46.679,2459661.4206791553,-8.915612719280327,0.32177092577757094,0.03335619168375938,3683.367804527316,,,,0.3217437359836337,2022,black,0.018184958613088567,10.69723979089891
65,19,19,1150.2946652682565,885.688007475453,3464.475931123419,0.104059100151062,1385.442360233099,1934.7847583495568,32.0,2022-03-24 21:44:30.941,2459663.405913669,-8.41908585623987,0.5631898056950639,0.20504061576585095,2331.494216575933,,,,0.5631359316304128,2022,black,0.024682747988631574,11.193766653939369
66,20,20,1147.6453182794282,899.7599159681815,8654.662622447962,0.2462804317474365,1385.442360233099,5823.066298729239,32.0,2022-03-20 22:44:39.025,2459659.4476739005,-9.277815909154821,0.1064796444794487,-0.1169716869230956,5141.932410701854,,,,0.1064789745782342,2022,black,0.014227676123651884,10.335036601024417
67,32,32,1152.875715630145,891.6111904814557,4501.542605063225,0.1429326832294464,1385.4423602330987,3533.599993499103,32.0,2022-03-22 22:08:37.927,2459661.4226611922,-8.86361722623873,0.3260055131779209,-0.006358995848053151,3511.129845811762,,,,0.32597829674269185,2022,black,0.018264220644863487,10.749235283940507
68,22,22,1150.289403085643,885.6360391366427,3468.6734620168154,0.1065614819526672,1385.442360233099,1947.8682635676116,32.0,2022-03-24 21:47:05.110,2459663.4076980324,-8.355526081900923,0.5670020667246192,0.12888798566380105,2198.925080397287,,,,0.5669481686756814,2022,black,0.024599713377089643,11.257326428278315
69,18,18,1147.6118303711437,899.7626752766719,8750.824292197209,0.2346023321151733,1385.442360233099,5883.027569721931,32.0,2022-03-20 22:46:55.510,2459659.449253588,-9.250729390841162,0.10985461916959444,-0.1475068996783929,5015.240412189739,,,,0.10985392803521699,2022,black,0.014154984430621012,10.362123119338076
70,31,31,1152.9772894703096,891.5499422799453,4496.440102385191,0.1357874572277069,1385.4423602330987,3524.983886760396,32.0,2022-03-22 22:11:23.526,2459661.424577847,-8.835948472040151,0.33010041285375635,-0.028993241564058133,3422.7831774221395,,,,0.33007317065606134,2022,black,0.0182865286091524,10.776904038139087
71,23,23,1150.3950911320528,885.676172388352,3451.4544843015,0.1026282310485839,1385.4423602330987,1942.9462600789516,32.0,2022-03-24 21:49:35.829,2459663.4094424653,-8.42258596890544,0.5707290170333632,0.20385338691892269,2339.0224357975,,,,0.570675095536858,2022,black,0.024630852501362148,11.190266541273798
72,18,18,1147.6671139164407,899.7990908652541,8843.327802752941,0.2265728712081909,1385.442360233099,5923.803720121485,32.0,2022-03-20 22:49:16.658,2459659.4508872456,-9.2430930993914,0.11334490012845333,-0.15930864863512675,4980.0905546891945,,,,0.11334418703548027,2022,black,0.014106182808332946,10.369759410787838
73,33,33,1152.9422072331236,891.637937791269,4450.03144006183,0.146935760974884,1385.442360233099,3502.2697658929947,32.0,2022-03-22 22:14:22.422,2459661.4266484026,-8.836167815014383,0.3345241184528307,-0.02249827831716405,3423.4747259581454,,,,0.3344968484240347,2022,black,0.018345731806102484,10.776684695164855
74,25,25,1150.3124658802556,885.695739547539,3469.081544553994,0.1102522015571594,1385.442360233099,1988.6881810692053,32.0,2022-03-24 21:54:05.741,2459663.4125664467,-8.40465055318553,0.5774033487815053,0.15689389312135502,2300.7012120015793,,,,0.5773493852944132,2022,black,0.024345936866601945,11.208201956993708
75,22,22,1147.605355085435,899.704642557302,8954.920402170894,0.2494299411773681,1385.4423602330987,6006.661374594441,32.0,2022-03-20 22:51:32.309,2459659.45245728,-9.26714379908064,0.11669925101402251,-0.15233476815585012,5091.638006704898,,,,0.11669851681763815,2022,black,0.014008552535779645,10.345708711098597
76,35,35,1152.9120478787352,891.5286564386419,4436.706783699103,0.1232776939868927,1385.442360233099,3492.23141544466,32.0,2022-03-22 22:17:13.587,2459661.4286294794,-8.837408436536412,0.3387566544163727,-0.018567671114306825,3427.3888110676335,,,,0.338729357759191,2022,black,0.018372080107713185,10.775444073642825
77,22,22,1150.3178391745926,885.7654068350263,3479.8007925232823,0.1130913496017456,1385.4423602330987,1990.593050533209,32.0,2022-03-24 21:56:39.613,2459663.4143473725,-8.41745628436034,0.5812082656274917,0.1694994723365287,2327.9975222353487,,,,0.5811542782023178,2022,black,0.024334285330975244,11.195396225818898
78,19,19,1147.621640548443,899.5419724741071,9111.230768460697,0.2296572923660278,1385.442360233099,6142.599220673565,32.0,2022-03-20 22:53:48.451,2459659.4540329976,-9.251764413515021,0.12006574437594755,-0.18275252942395795,5020.023675857838,,,,0.12006498899975927,2022,black,0.013852678265854065,10.361088096664217
79,32,32,1152.9619731078485,891.607300883737,4358.594518544958,0.1549856066703796,1385.442360233099,3444.9454033388884,32.0,2022-03-22 22:20:07.405,2459661.4306412614,-8.833506104920968,0.34305479158830643,-0.008665778609504357,3415.092269151724,,,,0.34302746789001937,2022,black,0.018497739799497606,10.77934640525827
80,25,25,1150.3350858162032,885.7739451344092,3438.4789638039365,0.1051710247993469,1385.442360233099,1954.369719488516,32.0,2022-03-24 21:59:15.413,2459663.416150613,-8.418384591236276,0.5850608579842902,0.19219449279872336,2329.9888164667946,,,,0.5850068463210913,2022,black,0.024558762275981028,11.194467918942962
81,18,18,1147.491249701524,899.6451431352831,9139.527542212983,0.247017502784729,1385.4423602330987,6145.80062750053,32.0,2022-03-20 22:56:06.254,2459659.4556279397,-9.253049038074927,0.12347331024863664,-0.182211219971866,5025.966797459799,,,,0.1234725334342427,2022,black,0.013849069799008332,10.35980347210431
82,33,33,1152.9769645585416,891.5934068114427,4350.167349981371,0.1550623774528503,1385.4423602330987,3449.6236554513966,32.0,2022-03-22 22:22:51.958,2459661.43254581,-8.836798174866926,0.3471238264464196,-0.007003877521945838,3425.462913871808,,,,0.34709647714839065,2022,black,0.018485192568487456,10.776054335312311
83,24,24,1150.3981073791397,885.7896163804825,3393.4320873814704,0.0972790718078613,1385.442360233099,1919.2001758815688,32.0,2022-03-24 22:01:50.243,2459663.4179426273,-8.374835957108683,0.5888894648464174,0.16631029212982593,2238.3829177880457,,,,0.5888354290960933,2022,black,0.024782761673072168,11.238016553070555
84,18,18,1147.7087619524953,899.8946806579414,9160.86302350852,0.2256854772567749,1385.4423602330987,6144.34303880745,32.0,2022-03-20 22:58:29.639,2459659.4572874885,-9.301629049222566,0.12701890737528432,-0.14458637122981616,5255.9547752351,,,,0.12701810825428114,2022,black,0.01385071237091513,10.311223460956672
85,28,28,1152.998277940835,891.5781041951835,4274.285077547823,0.1428490281105041,1385.442360233099,3384.03772066324,32.0,2022-03-22 22:25:47.252,2459661.4345746757,-8.788879757099648,0.35145846267857994,-0.03146190443748155,3277.5694492829007,,,,0.3514310861098169,2022,black,0.01866346343269335,10.82397275307959
86,27,27,1150.2945639314294,885.7660896703393,3303.3141213021954,0.1035241484642028,1385.442360233099,1950.293766843616,32.0,2022-03-24 22:04:34.856,2459663.4198478702,-8.40551174342146,0.5929599830664518,0.18060512624284658,2302.526818815044,,,,0.5929059217070538,2022,black,0.024584411772475275,11.207340766757778
87,20,20,1147.6269918066432,899.646896332576,9216.147817987669,0.2423475980758667,1385.442360233099,6187.761590079379,32.0,2022-03-20 23:00:45.802,2459659.4588634493,-9.286487183718773,0.1303859200631133,-0.1623524912685836,5183.163080553939,,,,0.13038509975903895,2022,black,0.01380203268946122,10.326365326460465
88,36,36,1152.9246890802594,891.5279915083089,4283.091631917548,0.1370811462402343,1385.442360233099,3391.3987331435424,32.0,2022-03-22 22:28:37.758,2459661.436548125,-8.773561298396057,0.3556747025534115,-0.047103644866749374,3231.6514916160054,,,,0.3556472994587878,2022,black,0.018643197957325372,10.83929121178318
