,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residualFactor,correctedflux,correctedmag
48,,1385.442360233099,5569.330423806075,30.0,0.6649684011936188,2023-01-23 23:35:28.682,5191.2364112949,43.0,43.0,43.0,2355.9350098128657,1758.5860501129882,2459968.4829708566,0.6574937598619287,-9.288177018249392,-0.1269066220127405,4532.434134267923,-9.140828754019344
49,,1385.4423602330987,5688.597864026917,30.0,0.7834942936897278,2023-01-23 23:37:42.026,5297.582870588863,36.0,36.0,36.0,2356.3731434279152,1758.5784250779957,2459968.48451419,0.6624935437425887,-9.310194397863855,-0.14472089980544597,4530.911910763326,-9.140464046950232
50,,1385.442360233099,5681.251315276397,30.0,0.7685838937759399,2023-01-23 23:42:06.377,5285.798289403998,32.0,32.0,32.0,2357.093898087582,1759.062500833975,2459968.487573808,0.6724054854784633,-9.307776465155023,-0.16483335034050214,4414.522448137442,-9.112209323942388
51,,1385.442360233099,4712.351158620466,30.0,0.4734188914299011,2023-01-23 23:48:41.527,4353.805240872782,48.0,48.0,48.0,2355.570545044049,1757.3861568960526,2459968.492147303,0.6872217843227704,-9.097172494522193,-0.007015004042306127,4323.263279508646,-9.089529210367873
52,,1385.442360233099,4526.462785334228,30.0,0.398972138762474,2023-01-23 23:50:53.978,4186.654472075303,50.0,50.0,50.0,2355.42637010731,1758.1624552676508,2459968.493680301,0.6921880857871034,-9.054667799252682,0.04153176154549988,4360.533607282935,-9.098849095028399
53,,1385.442360233099,4582.5364125977685,30.0,0.4313697218894958,2023-01-23 23:53:07.520,4235.820898858218,51.0,51.0,51.0,2355.698555318329,1758.4353224600009,2459968.495225926,0.6971952932753664,-9.06734397190662,0.021972269038345937,4328.891495246179,-9.090941750622973
54,,1385.442360233099,4667.475469037189,30.0,0.43278369307518,2023-01-23 23:55:18.994,4314.464395341976,61.0,61.0,61.0,2355.477181260152,1758.0946437100422,2459968.4967476157,0.7021249609483915,-9.087317223427512,0.01305597025084905,4370.793914135908,-9.101400824240844
55,,1385.442360233099,4837.190546365477,30.0,0.5550667196512222,2023-01-23 23:57:31.559,4471.844450261629,35.0,35.0,35.0,2355.81724347454,1758.384943227156,2459968.498281933,0.707095536153903,-9.126216721337277,-0.04473433109699251,4271.7994800093775,-9.076527146351985
56,,1385.442360233099,7591.220384233965,45.0,0.9855491667985916,2023-01-23 18:43:13.355,4746.194321922443,37.0,37.0,37.0,2356.8020569022874,1758.406817939234,2459968.280015683,0.0,-9.190863788564958,-0.12184723353202503,4167.883673990787,-9.049788973156152
57,,1385.442360233099,7557.062250657361,45.0,0.9013159275054932,2023-01-23 18:46:18.282,4724.715788479877,41.0,41.0,41.0,2356.9484893745894,1758.7356559517066,2459968.282156042,0.006933908972797947,-9.185939222479728,-0.11573483833118701,4177.901570539351,-9.052395509960911
58,,1385.442360233099,7625.890600123268,45.0,0.9663443565368652,2023-01-23 18:52:33.529,4761.625259469043,34.0,34.0,34.0,2356.7052092769254,1758.8225053295453,2459968.286499178,0.021003936877812344,-9.194388033452967,-0.11151732408203721,4230.6215522516195,-9.066010443782115
59,,1385.4423602330987,7679.106640697468,45.0,0.8504676222801208,2023-01-23 18:55:32.095,4798.804293651787,44.0,44.0,44.0,2355.8773849199542,1757.926682261436,2459968.288565914,0.027699336999474803,-9.202832596898041,-0.10259308865584779,4306.480139311106,-9.085306121677704
60,,1385.4423602330987,7704.414360255771,45.0,0.8920525312423706,2023-01-23 18:58:25.175,4814.791852903056,50.0,50.0,50.0,2356.114074407148,1758.2612627260737,2459968.290569155,0.03418903787003306,-9.206443792467807,-0.0991301931393387,4337.500606599061,-9.093098871337444
