,0,Aperture Area (pixels),Aperture Sum,EXP-TIME,Median Flux Background Subtracted,OBS-TIME,Sum with bkg subtraction,Unnamed: 0,Unnamed: 0.1,id,x,y,JulianDate,phase,mag,residualFactor,correctedflux,correctedmag
20,,1385.442360233099,6398.522583317714,30.0,0.6683015823364258,2023-01-23 22:00:29.388,6015.932279028979,26.0,26.0,26.0,2356.6431332603784,1759.1972267979445,2459968.4170068055,0.439758347189282,-9.448257346963636,0.0578506939921529,6363.958136380599,-9.50931828523071
21,,1385.4423602330987,6359.322858725334,30.0,0.9603461474180222,2023-01-23 22:29:33.733,5973.175286835565,19.0,19.0,19.0,2356.271870340863,1758.0428896162184,2459968.4371959837,0.5051632265991052,-9.440513148992425,-0.007015446428128155,5931.270795604952,-9.432869381130484
22,,1385.4423602330987,6322.411705572269,30.0,0.5756268501281738,2023-01-23 22:35:00.708,5947.281900367107,29.0,29.0,29.0,2356.427712135985,1758.965386515676,2459968.4409804167,0.5174232791040951,-9.435796311218894,-0.02458784365848323,5801.051062807953,-9.40876672072731
23,,1385.442360233099,6151.695969056578,30.0,0.5862238109111786,2023-01-23 22:41:38.283,5774.808102494383,27.0,27.0,27.0,2357.3694736247294,1758.8884026034186,2459968.445581979,0.5323305046959439,-9.403843892876921,0.008561166722421501,5824.247197449828,-9.41309949844193
24,,1385.442360233099,6029.245439275376,30.0,0.6854820847511292,2023-01-23 22:48:14.104,5648.000095897982,20.0,20.0,20.0,2356.469319715204,1758.8091310641662,2459968.4501632405,0.5471719632491718,-9.379736738544196,-0.016558140882495027,5554.479714605757,-9.361608462576532
25,,1385.442360233099,5927.156499610295,30.0,0.7462409436702728,2023-01-23 22:50:26.563,5546.942937046233,16.0,16.0,16.0,2356.231322918271,1758.059882085774,2459968.451696331,0.5521385649162917,-9.360134245482463,-0.004342063194204012,5522.857760278935,-9.355409645574381
26,,1385.442360233099,5878.607244805187,30.0,0.5057547688484192,2023-01-23 22:54:48.917,5497.413926071628,29.0,29.0,29.0,2355.909243194948,1758.621285599255,2459968.4547328358,0.5619756279309766,-9.350396095661983,-0.0032700534053008348,5479.43708894233,-9.346839862578136
27,,1385.4423602330987,5933.847584735662,30.0,0.576545313000679,2023-01-23 22:57:03.425,5550.518262123368,27.0,27.0,27.0,2355.523663945512,1758.0538022549972,2459968.456289641,0.5670190558660072,-9.360833839731033,-0.001747074763264774,5540.821091744572,-9.358935318495545
28,,1385.442360233099,5669.465942289933,30.0,0.6270573735237122,2023-01-23 23:05:51.319,5289.257458322055,24.0,24.0,24.0,2358.138198455345,1760.0326430686146,2459968.4623995256,0.586812642993215,-9.30848676780614,0.0034798502925910764,5307.663282435986,-9.312258408682547
29,,1385.442360233099,5729.465172723445,30.0,0.5591621547937393,2023-01-23 23:08:09.098,5346.760847756971,22.0,22.0,22.0,2356.4054909481606,1758.6615863559157,2459968.4639941896,0.5919787180978692,-9.320226898056045,-0.009107071544957593,5298.0675141826705,-9.31029372071379
30,,1385.4423602330987,5918.5191252524455,30.0,0.6344610750675201,2023-01-23 23:12:32.791,5531.849345677831,27.0,27.0,27.0,2354.747368720235,1757.404570952529,2459968.467046192,0.6018659873886423,-9.357175860068361,-0.03811546757679568,5321.0003213029295,-9.31498321287283
31,,1385.442360233099,6136.920644350415,30.0,0.5914107710123062,2023-01-23 23:14:43.304,5737.126884514464,26.0,26.0,26.0,2355.978018779872,1757.8029695833995,2459968.4685567594,0.6067596231844893,-9.396736137532972,-0.08635768889417601,5241.681865875151,-9.298676646787975
32,,1385.442360233099,6168.294465739118,30.0,0.9218463897705078,2023-01-23 23:16:54.942,5759.426348691605,15.0,15.0,15.0,2356.0506984813283,1758.6679917072636,2459968.4700803473,0.6116954397346915,-9.400948072271362,-0.1042665902692722,5158.910601406527,-9.281395005159025
33,,1385.442360233099,6288.220608621363,30.0,0.713234156370163,2023-01-23 23:19:07.662,5881.322450131011,18.0,18.0,18.0,2355.9767512108106,1758.5153023861872,2459968.471616458,0.6166718259006758,-9.423687476847908,-0.10939491079491846,5237.9357053427775,-9.297900408100935
34,,1385.442360233099,6236.147742319709,30.0,0.7192568331956863,2023-01-23 23:25:42.915,5821.964874365728,17.0,17.0,17.0,2354.9435710282155,1757.991735472903,2459968.476191146,0.6314919881587342,-9.41267395220942,-0.12430341998060296,5098.274729475126,-9.2685580862091
35,,1385.442360233099,5735.057920643469,30.0,0.6242570132017136,2023-01-23 23:30:09.337,5335.811823407383,22.0,22.0,22.0,2356.0540074158203,1758.2857549518285,2459968.479274734,0.6414815828516004,-9.318001262589423,-0.07589506115937532,4930.850058734962,-9.232304490887723
36,,1385.442360233099,5590.254321942712,30.0,0.5210605263710022,2023-01-23 23:32:21.451,5199.947565580615,27.0,27.0,27.0,2354.7613554255645,1757.8071516385282,2459968.480803831,0.6464352471363178,-9.289997410964974,-0.04493067976300778,4966.310386727081,-9.24008464700245
37,,1385.4423602330987,5579.417803115376,30.0,0.7101908326148987,2023-01-23 23:34:33.419,5181.937467709397,16.0,16.0,16.0,2356.395246926236,1758.8384151922935,2459968.482331238,0.6513834368687104,-9.286230419736919,-0.04173958030338348,4965.645572648829,-9.239939295428556
38,,1385.442360233099,5626.691012208683,30.0,0.5950828492641449,2023-01-23 23:36:44.660,5235.00626341535,22.0,22.0,22.0,2355.1389224312657,1757.6356233206277,2459968.4838502314,0.6563043684897891,-9.297293014065374,-0.048895370209542516,4979.038694116382,-9.242863753415063
39,,1385.442360233099,5632.808315094578,30.0,0.7003753185272217,2023-01-23 23:38:58.190,5235.440452013843,20.0,20.0,20.0,2355.6146559818617,1758.4760381927829,2459968.4853957174,0.6613111264281505,-9.297383060706967,-0.06400097241639996,4900.367172056801,-9.225571554573342
40,,1385.442360233099,5415.670714556123,30.0,0.5221558809280396,2023-01-23 23:43:21.609,5022.286287617173,24.0,24.0,24.0,2355.8889129719432,1758.262687075435,2459968.4884445486,0.6711881224476829,-9.252253663409702,-0.02465897986425051,4898.44183117832,-9.22514488796019
41,,1385.442360233099,5065.845340799336,30.0,0.5729768425226212,2023-01-23 23:47:44.895,4691.848289634886,19.0,19.0,19.0,2356.3150874398493,1757.8253651242496,2459968.49149184,0.68106013117871,-9.17835990202325,0.024422098386460565,4806.433070178696,-9.204557247794455
42,,1385.442360233099,4827.340650437709,30.0,0.5029021799564362,2023-01-23 23:49:56.883,4471.671158731916,21.0,21.0,21.0,2355.217134477768,1757.5126813734712,2459968.4930194793,0.6860090721723474,-9.126174646409241,0.04174960312181419,4658.361654900236,-9.170583005596729
43,,1385.442360233099,4783.932119632091,30.0,0.4106063544750213,2023-01-23 23:52:09.735,4434.065027289921,25.0,25.0,25.0,2355.8960854391403,1758.1873654804383,2459968.494557118,0.6909904079129191,-9.117005144807079,0.0572947879780173,4688.113842909238,-9.177495373111146
44,,1385.442360233099,4779.193621403392,30.0,0.4455194622278213,2023-01-23 23:54:22.975,4424.034652482282,23.0,23.0,23.0,2355.724654556517,1758.132039744646,2459968.4960992476,0.6959862921744666,-9.114546300105811,0.042882560463629385,4613.748585960545,-9.160134812748717
45,,1385.442360233099,4824.765302204423,30.0,0.554602637887001,2023-01-23 23:56:34.782,4461.433674630796,18.0,18.0,18.0,2356.137900870708,1758.3188436230469,2459968.4976247917,0.7009284461714357,-9.123686102457809,0.043311160929279315,4654.663546488036,-9.169720735750689
46,,1385.442360233099,5063.790509807207,30.0,0.5649023652076721,2023-01-24 00:03:10.653,4680.696805155266,18.0,18.0,18.0,2355.7635628311427,1757.5537086317952,2459968.502206632,0.7157717798606625,-9.175776275905228,-0.014396497338624201,4613.311166056941,-9.160031871478335
